bootstrap_id,mae,rmse,r2
308,2.3118990716989205,2.849412224932864,0.027193309345151295
309,2.430701252550749,2.9653609407520434,0.007578695493170029
310,2.3723451392837096,2.845363507150538,0.01941205073277119
311,2.2038639957421258,2.7721272405196586,0.008724196782896154
312,2.4526869761455874,2.9313153573802753,0.033404636929528664
313,2.3264960038249933,2.8036846621360736,0.006165590128027865
314,2.4327851459434298,2.9675113321295807,0.009903616343877708
315,2.267934124005189,2.8106881471489182,0.014536535829424602
316,2.399168765252486,2.9676644756102175,0.00965172189324337
317,2.2905407422444655,2.801891109996981,0.007300752398985089
318,2.3258970338740292,2.9033173774550884,0.012141564698889828
319,2.347075450225705,2.8785364840923378,0.02570818834776023
320,2.403056779013638,2.9442485803829292,0.0029690541687903416
321,2.151069077875182,2.677373880131502,0.015696685513081787
322,2.423033039295398,2.9208952063110067,0.0010655046907983579
323,2.3750417715955137,2.8810003462662457,0.017590072309057625
324,2.2789046335770053,2.77688235750486,0.03871768439604817
325,2.3341755351065028,2.8450543419279524,-0.006278557537821028
326,2.440274676330701,2.979329935299688,-0.0012729256143058088
327,2.4169572818648937,2.918872036338122,-0.0019677799337078916
328,2.442998361953744,2.9400627997670474,0.012735837224865154
329,2.5391243960347603,3.147364231179824,0.005113154793908947
330,2.363595394238158,2.8838610113643943,0.018683532891239918
331,2.387422564752148,2.9237686177342144,0.027574880958281867
332,2.2756370278820053,2.7707991092869655,0.03034422571950135
333,2.4175067562834074,2.953762361463109,0.0006530962867663526
334,2.291718486557319,2.7921849375612746,0.011895688158569784
335,2.4005737055242586,2.945574776172034,0.019147709312734018
336,2.2790265755893855,2.812116626270576,0.0075301089293164924
337,2.280260757097534,2.7855538469551786,0.01675434421721622
338,2.3688284356498377,2.863495974068579,0.030198244002677677
339,2.26165521605008,2.751308973948419,0.03174904576787907
340,2.358367137738433,2.8576042409799887,0.0002185843128817977
341,2.3316180156680093,2.8762986192512985,0.007871566894451787
342,2.2480870558386314,2.7034182452015183,0.025037885705538443
343,2.4147098514418244,3.005689575675916,0.01852109256442469
344,2.4728846505395485,2.9410704402750296,-0.015656538401492615
345,2.3199035355631272,2.873542080872592,0.019518906322047558
346,2.395300297680024,2.9688155397952416,0.012482737207517691
347,2.3344104738558986,2.8897654713174195,-0.009287661213284393
348,2.4648424944237513,3.004468628722931,0.0003642164779307233
349,2.243330830641473,2.8301216598473657,0.010951523748014336
350,2.516169671998489,3.0813973662981056,0.00826711525534718
351,2.4834008235687275,3.0726479296800004,0.011189150980206009
352,2.4045323641265215,2.887940335300938,0.02416112757887512
353,2.206476193687439,2.7272991694414603,0.008206294962324945
354,2.5174208581792756,3.0589678360123407,0.005935140410228912
355,2.588293980296295,3.1194707806114153,0.004716886817766497
356,2.3185784849926145,2.8178108569485163,-0.014728418227284656
357,2.318410954336029,2.8141122504914766,0.013472283325697831
